Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2011-03-30,32.1442,32.4671,31.6572,32.0916,6934244.9579871
2011-03-31,32.0962,32.43,31.8776,32.1733,2740977.2203695
2011-04-01,32.3212,32.9161,32.1806,32.9161,4116964.0574974
2011-04-04,32.8353,33.3505,32.7691,33.0567,4082786.0688167
2011-04-05,33.1301,33.2625,32.9242,33.2045,2033439.8185373
2011-04-06,33.2398,33.8665,33.1301,33.8665,3757396.6650153
2011-04-07,33.7931,33.8665,33.5128,33.8665,3272168.9028199
2011-04-08,33.8665,33.9038,33.0712,33.5936,2878198.5866733
2011-04-11,33.3442,33.5936,33.0929,33.4983,1519447.9439854
2011-04-12,33.3215,33.7931,33.2117,33.7931,2430838.187941
2011-04-13,33.7332,34.0869,33.6235,34.0869,6107552.6590105
2011-04-14,34.0126,34.2058,33.7559,33.9772,5339144.9837609
2011-04-15,33.9409,34.3527,33.9409,34.0507,3877035.6134237
2011-04-18,34.0869,34.1395,32.8499,32.8499,3476472.7175332
2011-04-19,32.9831,33.5282,32.9831,33.5282,1903717.3876472
2011-04-20,33.9617,34.145,33.5872,33.7931,3948397.3396365
2011-04-21,33.8665,34.0507,33.2843,33.3877,2743891.4515559
2011-04-26,33.1519,33.638,32.9469,33.5056,1856375.1893055
2011-04-27,33.6815,33.7041,33.365,33.5056,2354311.778082
2011-04-28,33.5718,33.8293,33.3804,33.8293,3245465.5918585
2011-04-29,33.5981,33.7767,33.4738,33.6452,610087.62799589
2011-05-02,33.7196,33.7931,33.1673,33.4983,1286330.3989046
2011-05-04,33.4539,33.5282,33.1673,33.3877,4258764.6149162
2011-05-05,33.4248,33.6752,33.3877,33.5364,3763178.8172443
2011-05-06,33.6462,33.7632,33.5056,33.609,1755347.4055564
2011-05-09,33.6462,33.7849,32.6739,32.8435,3145720.1580412
2011-05-10,32.6005,32.7619,31.9738,32.3864,10620598.554683
2011-05-11,32.3429,32.3646,31.7316,31.7461,7858275.6659307
2011-05-12,31.7525,31.9892,31.4078,31.9157,4103713.8432839
2011-05-13,31.9157,32.0182,31.8051,31.8051,4140144.4896694
2011-05-16,31.8051,32.8798,31.7761,32.8798,6366962.2368718
2011-05-17,32.7619,32.8217,32.0626,32.2831,4028982.502805
2011-05-18,32.1651,32.5706,32.0998,32.1806,3726758.094461
2011-05-19,32.4163,32.9387,32.2766,32.3275,4830504.1360525
2011-05-20,32.4671,32.6667,32.0245,32.0245,1783915.2511133
2011-05-23,31.65,32.0245,31.4287,32.0245,2302796.1536941
2011-05-24,31.9601,32.011,31.5175,31.6945,4348697.8113793
2011-05-25,31.6572,31.8123,31.4958,31.7316,4093858.6036533
2011-05-26,31.9157,32.0844,31.5484,31.6572,3425661.6689031
2011-05-27,31.6572,31.9302,31.5847,31.8277,3695455.7451802
2011-05-30,31.9302,32.0998,31.6945,32.0998,1424720.5450258
2011-05-31,32.2894,32.7492,32.0645,32.3683,4296121.4641759
2011-06-01,32.5551,32.8726,32.2903,32.5342,3311319.7188372
2011-06-02,32.2831,32.7547,32.2105,32.3936,3198020.8496272
2011-06-03,32.3936,32.4671,32.0037,32.2459,2983228.889986
2011-06-06,32.0998,32.3429,31.8921,31.8921,1107191.736808
2011-06-07,32.011,32.4898,32.011,32.3565,5549264.0293772
2011-06-08,32.1361,32.5342,32.0409,32.371,1451703.9220944
2011-06-09,32.1733,32.1733,31.7398,31.952,5265397.1825245
2011-06-10,31.9892,32.0781,31.4813,31.6572,1813787.4990515
2011-06-13,31.5321,32.0037,31.5175,32.0037,943683.85083624
2011-06-14,31.8123,32.2766,31.8123,32.2766,2699430.4057265
2011-06-15,31.8641,32.2105,31.6872,31.8414,2505344.5934362
2011-06-16,31.66,31.8005,31.4577,31.4577,2861674.6863485
2011-06-17,31.5175,31.709,31.2301,31.5847,7759771.7850137
2011-06-20,31.4078,31.5693,30.9217,30.9217,1701885.6525101
2011-06-21,31.3997,31.503,30.8628,31.2755,4050035.9762337
2011-06-22,31.3045,31.3997,30.7666,30.782,6829698.7059384
2011-06-24,30.8184,30.9145,30.1191,30.3767,4509594.6873439
2011-06-27,30.4057,30.4501,29.964,30.325,2310107.6432879
2011-06-28,30.325,30.6197,30.1925,30.384,2020208.3489058
2011-06-29,30.626,30.9217,30.5018,30.7376,2443851.3383236
2011-06-30,30.8419,31.4115,30.7948,30.9208,3490943.5348202
2011-07-01,30.9516,31.0686,30.5544,30.9435,1914108.5017978
2011-07-04,31.0387,31.2165,30.626,30.626,1657523.8427029
2011-07-05,30.9145,31.1721,30.6415,30.6415,1648579.369232
2011-07-06,30.7721,30.7721,30.3594,30.6243,1075162.75932
2011-07-07,30.8401,31.1431,30.7231,31.0686,2727360.9354962
2011-07-08,30.9952,31.2083,30.2588,30.4057,2703888.3083698
2011-07-11,30.4057,30.4429,30.0374,30.0374,3828186.1301665
2011-07-12,29.6693,30.5544,29.6194,30.4057,4838774.9071947
2011-07-13,30.5544,30.6125,30.2588,30.5608,2222018.0315935
2011-07-14,30.48,30.5608,30.1699,30.3331,1353154.8336562
2011-07-15,30.4057,30.4057,30.0447,30.1617,3346289.3904509
2011-07-18,30.178,30.2588,29.3164,29.4126,2613027.80641
2011-07-19,29.8153,30.1962,29.7527,29.9468,3066163.7416366
2011-07-20,30.4057,30.5907,30.2896,30.48,2363835.1283493
2011-07-21,30.5544,30.9063,30.0601,30.9063,4143542.7721198
2011-07-22,30.9063,31.0034,30.5164,30.9725,2200740.7258035
2011-07-25,30.6633,31.1276,30.626,30.9217,1784179.880506
2011-07-26,30.7331,30.9354,30.4846,30.5553,1745012.5251516
2011-07-27,30.5544,30.597,30.1191,30.2225,1360284.3905427
2011-07-28,29.8996,30.188,29.643,30.0402,2770574.9153128
2011-07-29,29.8153,30.3286,29.5659,30.2742,4840604.1578712
2011-08-01,30.6633,30.7376,30.1844,30.1844,2307928.8612886
2011-08-02,30.0873,30.1028,29.3863,29.4479,2726572.5604307
2011-08-03,29.1632,29.5224,27.7638,28.161,5268949.8321206
2011-08-04,28.4512,28.4603,26.6537,27.1689,8501906.172065
2011-08-05,25.4003,28.4222,25.4003,27.0582,7091483.3325985
2011-08-08,26.7245,27.8001,26.4388,26.505,8131943.2549423
2011-08-09,27.0927,27.3067,25.6208,25.657,8766620.466626
2011-08-10,25.9155,26.4742,23.7506,24.3691,10509586.524475
2011-08-11,24.8253,25.7686,23.5956,25.7686,9124593.4670175
2011-08-12,25.7278,26.4597,25.1201,26.4597,7520617.3819134
2011-08-16,26.5413,27.6677,25.9889,27.6677,4255196.5286056
2011-08-17,27.0827,27.8527,26.8333,27.5262,5882458.8976387
2011-08-18,27.2387,27.2387,24.6603,25.9845,5266212.0205293
2011-08-19,25.2054,26.8015,24.6776,26.1015,4505738.8165687
2011-08-22,25.7677,26.6075,25.7677,26.2737,2394106.5256213
2011-08-23,26.2103,26.7779,26.0788,26.5059,2771120.7134351
2011-08-24,26.7245,26.9185,25.8221,26.3671,4547706.832995
2011-08-25,26.7725,26.8261,25.8448,26.4288,6484017.7408346
2011-08-26,26.4515,26.9503,26.1331,26.8723,3403240.9436125
2011-08-29,27.635,27.635,27.0119,27.0909,1898285.8693634
2011-08-30,27.2849,27.635,27.1136,27.5661,2799399.6719051
2011-08-31,27.6277,28.22,27.518,28.22,5179999.0722776
2011-09-01,27.83,28.0087,27.0982,27.5262,3701902.7787581
2011-09-02,27.323,27.3857,26.125,26.8877,4273905.8266646
2011-09-05,26.4679,26.4679,25.082,25.6108,2840251.8343925
2011-09-06,25.7586,26.0788,24.9497,25.0657,5675413.9634668
2011-09-07,25.4946,25.9925,25.2997,25.9925,3964999.5261567
2011-09-08,25.9925,26.3744,25.4167,25.9146,4504786.1507553
2011-09-09,25.6897,25.7894,24.0545,24.0545,5623146.3505548
2011-09-12,22.9643,23.338,22.1862,22.7467,7401697.343355
2011-09-13,23.3534,23.6809,22.4655,23.2918,6312489.3790212
2011-09-14,22.8873,24.2096,22.8237,23.6346,4978781.4978559
2011-09-15,23.9221,25.2136,23.5874,24.4436,5954966.2485971
2011-09-16,24.5995,25.1056,24.4517,24.8335,6028470.3702677
2011-09-19,24.7546,24.7546,23.3534,24.2885,3462630.3950537
2011-09-20,23.7198,25.3387,23.7044,24.9497,6813674.2935922
2011-09-21,25.2997,25.3777,24.9497,25.0276,3339880.9486594
2011-09-22,23.9067,24.4898,22.9643,22.9643,4425492.1584984
2011-09-23,23.1203,23.3861,21.7582,23.2754,5419632.0135295
2011-09-26,22.0302,24.4436,22.0302,23.4323,4883447.6565382
2011-09-27,24.6603,25.2997,24.3655,25.277,5325631.2427772
2011-09-28,25.0657,25.9925,25.0276,25.1056,6945318.5954463
2011-09-29,24.9106,26.0706,24.7791,25.9382,6329022.1003258
2011-09-30,25.7124,25.8837,24.7157,25.6108,5525898.3566303
2011-10-03,24.7157,25.2852,24.6385,24.8716,3622614.2996136
2011-10-04,24.3347,24.5288,23.4704,24.2803,3745955.8542739
2011-10-05,24.6776,25.2597,24.5197,25.1364,4230451.4751497
2011-10-06,25.2307,25.6897,24.9179,25.6352,5301901.7046155
2011-10-07,25.5409,26.1404,25.1282,25.8448,5026254.9082714
2011-10-10,26.0788,26.6701,25.6181,26.5059,4836546.5071842
2011-10-11,26.6238,26.904,26.164,26.2492,4301250.8639031
2011-10-12,26.2347,26.8959,25.9218,26.7399,7772417.762114
2011-10-13,26.6619,27.0746,26.2737,26.5132,3620530.3431466
2011-10-14,26.5222,27.596,26.3589,27.4554,4869213.903082
2011-10-17,27.8691,28.1791,26.7779,27.207,9056019.1704071
2011-10-18,27.05,27.7828,26.4679,27.323,4880924.8563284
2011-10-19,27.48,27.8691,27.0909,27.323,4658308.6876451
2011-10-20,27.0827,27.323,26.1948,26.1948,5066568.9909938
2011-10-21,26.6075,27.7049,26.5222,27.7049,4218378.8617333
2011-10-24,28.0087,28.531,27.596,28.0386,2859505.8279514
2011-10-25,27.7901,28.3043,27.0437,27.2451,3662978.0003471
2011-10-26,27.2451,27.9851,27.1136,27.7901,6617401.9809453
2011-10-27,28.3742,29.0598,28.3361,28.7252,6006094.8524983
2011-10-28,28.7252,28.9973,28.1791,28.2581,2780172.1412856
2011-10-31,28.1728,28.4839,27.9152,28.2581,2850751.0055452
2011-11-02,27.635,28.1411,27.323,27.8691,4135387.7763369
2011-11-03,27.4482,28.6091,27.3394,28.0087,4480182.2329754
2011-11-04,28.3588,28.3588,27.0982,27.0982,3814167.3880919
2011-11-07,27.05,28.0939,26.7091,27.6504,4296263.7024745
2011-11-08,27.8064,28.3197,27.4173,27.557,2810496.4644361
2011-11-09,27.8691,27.9624,26.0788,26.3509,5105321.7602996
2011-11-10,26.0788,26.3509,25.7513,26.1558,7635422.4334164
2011-11-14,26.9739,26.9739,25.8919,25.9845,3841981.0398799
2011-11-15,26.1558,26.2737,25.0276,25.6897,5430087.0797834
2011-11-16,25.2915,26.2419,25.1827,26.086,5056374.1436427
2011-11-17,25.9925,26.1168,25.5573,25.7124,5798837.1121898
2011-11-18,25.7677,26.0243,25.3151,25.3151,2813095.3455963
2011-11-21,25.3151,25.6815,24.7546,24.9813,3529018.1913075
2011-11-22,25.2226,25.8448,24.9877,24.9877,2095409.4065567
2011-11-23,24.7546,24.9106,24.1706,24.5913,2378380.9239642
2011-11-24,24.654,24.7464,23.7506,24.5288,3299678.2308064
2011-11-25,24.1325,25.1446,23.7579,24.6231,2737599.8877461
2011-11-28,25.0657,25.7513,25.004,25.3541,2539986.7861765
2011-11-29,25.3704,25.3704,24.5606,24.5995,2772197.9755876
2011-11-30,24.5478,26.0624,24.3293,26.0144,6480634.8950988
2011-12-01,25.9925,26.2646,25.5491,25.6897,3234878.2109084
2011-12-02,26.0152,26.2419,25.6035,25.6035,4943799.697395
2011-12-05,25.9536,27.0119,25.8448,26.8959,2553789.4142471
2011-12-06,26.4433,27.05,26.164,26.164,3174280.2852408
2011-12-07,26.5839,26.7009,26.086,26.6238,3308716.4271872
2011-12-08,26.5458,27.1525,25.6897,25.7758,2678672.4351195
2011-12-09,25.5337,26.3816,25.3387,25.8058,5270734.9778984
2011-12-12,25.6488,25.8058,24.8716,25.082,3105653.0627519
2011-12-13,25.1446,25.7124,24.9106,25.3777,2760353.6050225
2011-12-14,25.4167,25.6352,25.0276,25.1446,2136542.7377737
2011-12-15,25.2997,25.9218,25.0657,25.697,2586182.2571501
2011-12-16,25.8448,25.9618,24.9179,25.0657,10662337.225636
2011-12-19,25.0276,25.4792,24.5197,24.7864,1725678.0401526
2011-12-20,24.7546,25.6652,24.614,25.3387,2272392.4417257
2011-12-21,25.6271,25.8601,24.9569,25.2226,3129115.766276
2011-12-22,25.2226,25.4403,24.8716,25.2525,985546.01550551
2011-12-23,25.2915,25.4865,25.0739,25.4865,792025.84854196
2011-12-27,25.3777,25.8294,25.3151,25.7894,1219563.3005213
2011-12-28,25.7278,25.8221,25.4548,25.4946,1869866.8778398
2011-12-29,25.4167,25.6733,24.9877,25.5808,1597909.456278
2011-12-30,25.7631,25.7867,25.0022,25.0022,1298698.5151427
2012-01-02,25.2054,25.8374,25.2054,25.8221,933613.59982417
2012-01-03,25.8448,25.9771,25.697,25.9218,2078188.6488312
2012-01-04,25.9464,26.0542,25.2597,25.6897,2646330.3128502
2012-01-05,25.6733,25.6815,24.8335,25.0122,3450089.1670879
2012-01-09,25.2997,25.2997,24.0699,24.1325,4379866.7433414
2012-01-10,24.2885,24.693,24.2169,24.4436,6201665.8972548
2012-01-11,24.5913,24.5913,23.6889,23.7434,5068727.9257887
2012-01-12,23.8205,24.6848,23.7506,24.2558,6327384.7059589
2012-01-13,24.576,24.9497,24.3266,24.7392,3831364.9907455
2012-01-16,24.4743,25.0657,24.4743,24.9106,3060991.3396331
2012-01-17,25.2997,25.6181,25.1827,25.277,3539519.567705
2012-01-18,25.5028,25.9073,25.0185,25.6035,4633330.9808482
2012-01-19,25.7677,26.0397,25.1591,25.9925,10108718.20216
2012-01-20,25.8221,26.3109,25.8221,25.9218,4201564.9716991
2012-01-23,26.1558,26.7725,25.9618,26.5921,3826265.361825
2012-01-24,26.5458,26.6927,26.1476,26.2737,1783107.0288433
2012-01-25,26.5059,26.6619,26.0397,26.2347,3051933.2960478
2012-01-26,26.4986,27.635,26.3589,27.207,7293308.4520008
2012-01-27,27.1525,27.2849,26.856,27.0437,3524278.017312
2012-01-30,26.8877,27.207,26.6701,27.207,2091056.2530479
2012-01-31,27.1153,27.4554,26.8886,27.1317,7437951.5701454
2012-02-01,27.0909,27.7285,27.0582,27.635,2829798.9733836
2012-02-02,27.7901,28.0867,27.3857,28.0549,2323195.7719985
2012-02-03,28.0005,28.6318,27.7747,28.1565,3082042.6078169
2012-02-06,28.1728,28.1728,27.596,28.0794,2948745.4748813
2012-02-07,28.1021,28.25,27.5661,27.7901,3659493.7133441
2012-02-08,27.83,27.9933,27.6033,27.7901,3906104.0495818
2012-02-09,27.8691,28.064,27.6976,27.947,2569098.2246108
2012-02-10,27.713,27.9062,27.4019,27.596,2739961.7050753
2012-02-13,27.7901,27.8445,27.4328,27.7747,1255229.8295356
2012-02-14,27.635,27.8691,27.1834,27.323,2569838.0842877
2012-02-15,27.518,27.8691,27.4328,27.83,2480143.054278
2012-02-16,27.44,27.8527,27.44,27.48,3118058.6681539
2012-02-17,27.83,27.8691,27.596,27.83,2047536.8468073
2012-02-20,27.8691,28.1411,27.635,27.635,1607902.5237173
2012-02-21,27.8219,27.8445,27.4083,27.6423,1474491.8206673
2012-02-22,27.7901,27.7901,26.9421,27.2451,8453590.3580829
2012-02-23,26.9892,27.44,26.7779,26.7779,3116642.9009034
2012-02-24,27.0119,27.0119,26.2492,26.4679,6530081.9997344
2012-02-27,26.5376,26.9267,26.0007,26.7399,2727349.9092715
2012-02-28,26.9104,26.9104,26.2347,26.4679,2700289.3486301
2012-02-29,26.6619,26.768,26.3299,26.4679,5540751.7839142
2012-03-01,26.3109,26.856,26.3109,26.856,2460075.3253368
2012-03-02,26.7779,26.8487,26.4751,26.8487,2502879.1295948
2012-03-05,26.6619,26.7644,25.9218,25.9218,5032138.5017676
2012-03-06,26.0007,26.1168,25.7205,25.9699,3821384.0521534
2012-03-07,25.8919,26.2021,25.6897,26.0942,2450086.6683875
2012-03-08,26.1095,26.856,26.086,26.7009,4135461.6520423
2012-03-09,26.856,27.1834,26.7091,26.7091,2761787.0142325
2012-03-12,26.7009,26.856,26.4679,26.6619,899297.78333476
2012-03-13,26.9185,27.05,26.6455,27.0283,2873724.1446929
2012-03-14,27.2451,27.713,27.1906,27.713,3770739.4995162
2012-03-15,27.5724,27.7828,27.3476,27.7828,1735248.803186
2012-03-16,27.6423,27.7521,27.1054,27.1217,6373465.5041957
2012-03-19,27.1525,27.1834,26.3509,26.6238,4377909.5884584
2012-03-20,26.7472,26.7472,26.1476,26.4679,3623947.370179
2012-03-21,26.4751,26.7173,26.32,26.4679,1501044.0723504
2012-03-22,26.4679,26.5694,26.1558,26.2419,2216728.7516083
2012-03-23,26.3509,26.3509,25.8675,26.1722,3232774.407237
2012-03-26,26.2737,26.6148,26.0397,26.4832,1426864.0431061
2012-03-27,26.7644,26.9104,26.4832,26.7399,2494145.2570156
2012-03-28,26.5059,26.7779,26.5059,26.7779,1111949.552763
2012-03-29,26.6238,26.6782,26.1404,26.2103,1500513.7109427
2012-03-30,26.4361,26.6946,26.1604,26.1604,1974471.5688794
2012-04-02,26.3046,26.5458,25.9618,26.1794,3183670.2181894
2012-04-03,26.1948,26.3109,25.9218,25.9218,1908230.421414
2012-04-04,25.8675,26.125,25.6897,25.6897,2081479.976902
2012-04-05,25.8058,25.93,25.463,25.6108,1518700.3659513
2012-04-10,25.697,26.1794,25.6488,25.9618,1766197.2106542
2012-04-11,25.8221,26.4679,25.6733,26.2964,3172806.0789994
2012-04-12,26.4679,26.4679,26.0243,26.3889,1989167.3211502
2012-04-13,26.3345,26.4206,26.0788,26.2347,1606104.1464698
2012-04-16,26.0397,26.5458,26.0397,26.1015,1987999.6439552
2012-04-17,26.096,26.4759,26.096,26.3871,1973287.3523474
2012-04-18,26.4597,26.4597,25.6352,25.9699,2440976.8015461
2012-04-19,26.2347,26.2646,25.6108,25.6108,2545449.1778894
2012-04-20,25.6181,25.7278,25.1446,25.2226,1409568.3070528
2012-04-23,25.2054,25.2054,24.429,24.4517,2795104.9573872
2012-04-24,24.7157,24.965,24.5288,24.9106,2619322.6780872
2012-04-25,24.8335,25.1519,24.7791,24.9179,3660778.2685208
2012-04-26,24.9877,25.4548,24.9877,25.4548,7166097.7950957
2012-04-27,25.471,26.0397,25.2307,26.0397,3568088.5158845
2012-04-30,25.998,26.3136,25.7867,26.3136,1822202.7137371
2012-05-02,26.4052,26.5222,25.6897,25.7822,2209109.6303454
2012-05-04,26.1476,26.1558,25.4548,25.4792,3304287.192728
2012-05-07,25.3233,25.6352,25.004,25.3777,1490063.0551787
2012-05-08,25.2915,25.4321,24.7083,24.7083,2297264.2967656
2012-05-09,24.9206,25.375,24.5406,25.3015,3914305.3555084
2012-05-10,25.375,25.375,24.848,25.2607,2748943.6677102
2012-05-11,24.927,25.2597,24.848,25.1446,915197.599342
2012-05-14,25.0657,25.0657,24.4046,24.5197,3341874.4900838
2012-05-15,24.5995,24.7392,24.1016,24.303,1675598.0302196
2012-05-16,24.1325,24.9813,23.8123,24.6776,3101349.5272542
2012-05-17,24.6776,24.8172,23.8749,23.8749,3880468.0771706
2012-05-18,23.8196,24.4272,23.7072,24.1342,1964003.2711559
2012-05-21,24.4825,24.9024,24.2885,24.4825,2030174.9534057
2012-05-22,24.6776,25.3622,24.4898,24.9958,3506659.2128751
2012-05-23,24.8798,24.887,23.7506,23.8295,2465897.1719747
2012-05-24,24.0155,24.1161,23.4323,23.7434,4074448.0377039
2012-05-25,23.9574,24.2721,23.8595,24.2558,2633645.7439634
2012-05-28,24.4118,24.5524,24.3266,24.4436,1273094.5187831
2012-05-29,24.3737,25.0585,24.1325,24.9106,1819299.5087755
2012-05-30,24.848,24.9451,24.2495,24.5233,3150678.6512856
2012-05-31,24.7265,24.9133,24.2558,24.9133,3204353.2104684
2012-06-01,24.9043,24.9043,24.2558,24.605,2058742.7989627
2012-06-04,24.3383,24.9287,24.3383,24.6467,1780481.6847439
2012-06-05,24.5968,24.7918,24.2975,24.2975,1272748.2953278
2012-06-06,24.4589,25.4965,24.4589,25.4548,3319087.6941334
2012-06-08,25.5128,25.901,24.9043,25.8366,4020060.0817834
2012-06-11,25.9173,26.3136,25.5354,25.5354,2550365.77148
2012-06-12,25.6987,26.4841,25.6733,26.3227,3977193.4280446
2012-06-13,26.2411,26.4932,26.1186,26.3463,2425828.974063
2012-06-14,26.2565,26.4841,26.1604,26.1848,2143494.7724426
2012-06-15,26.3227,26.8886,26.2411,26.7108,6748824.655683
2012-06-18,26.865,27.2124,26.5322,26.7834,2092008.9188613
2012-06-19,26.8814,27.4881,26.7436,27.4881,2966735.8630903
2012-06-20,27.3103,27.7312,27.3103,27.5534,2298515.7732682
2012-06-21,27.3747,27.4554,27.0673,27.2777,1712321.974182
2012-06-22,26.8814,27.2859,26.8723,27.2859,1171258.512764
2012-06-25,26.9458,27.0836,26.6057,26.768,953050.62871291
2012-06-26,26.8886,27.577,26.8886,27.4554,1955949.7166402
2012-06-27,27.4156,28.1846,27.3103,28.1846,3101432.2239394
2012-06-28,28.1448,28.152,27.1317,27.4554,1910289.0175642
2012-06-29,27.7148,28.0232,27.4554,28.0232,2486713.5815725
2012-07-02,27.7792,27.8373,27.1399,27.3339,2147625.1962126
2012-07-03,27.3339,27.6577,27.0102,27.295,1849966.747514
2012-07-04,27.2777,27.295,26.8079,27.0102,1572459.8270642
2012-07-05,27.0102,27.537,27.0102,27.3747,1648689.631479
2012-07-06,27.4391,27.5126,26.8723,27.1961,1329428.6033619
2012-07-09,26.9703,27.0746,26.6946,26.9703,1547161.2571287
2012-07-10,27.0927,27.1317,26.7272,27.0102,1150482.9001975
2012-07-11,26.8487,27.0428,26.096,26.2411,2522031.6818865
2012-07-12,25.9898,26.5249,25.9327,26.4759,2896438.1675604
2012-07-13,26.5649,27.1153,26.4035,26.7508,1322259.3520666
2012-07-16,26.6864,27.0746,26.4932,26.8079,1072904.5885028
2012-07-17,26.8079,27.2451,26.7834,26.9866,1511547.6539929
2012-07-18,26.3227,26.6383,26.2565,26.4841,11836648.900017
2012-07-19,26.7272,27.1879,26.4035,26.5649,10653478.756718
2012-07-20,26.5649,26.6619,25.7549,25.7549,7297713.4287656
2012-07-23,25.5128,25.5128,24.702,25.1881,5958384.3782519
2012-07-24,25.1881,25.471,25.0349,25.4638,3342239.4581212
2012-07-25,25.2688,25.6733,25.1881,25.1881,2184129.7183036
2012-07-26,25.3169,25.9491,25.1156,25.5128,2687125.1389691
2012-07-27,25.8928,26.0706,25.5926,26.0706,1828507.5090166
2012-07-30,26.0542,26.4433,25.8765,26.4433,3087435.5343142
2012-07-31,26.3381,26.5413,26.0624,26.3227,2713925.4807078
2012-08-01,26.2411,26.4433,26.1186,26.4433,1181269.2221627
2012-08-02,26.2084,26.5249,25.7631,25.7631,2466401.0704431
2012-08-03,25.9173,26.3943,25.7949,26.3626,2942135.2531779
2012-08-06,26.4189,26.8723,26.3871,26.8487,4240507.3920696
2012-08-07,26.768,27.4554,26.6455,27.2378,5078615.1414708
2012-08-08,27.2287,27.3911,27.0836,27.3747,1833466.002261
2012-08-09,27.4554,28.0957,27.4074,28.0232,5263552.4951334
2012-08-10,27.7475,28.2654,27.6577,27.8609,3110708.5867736
2012-08-13,27.6577,28.6707,27.6577,27.8609,3070733.0091493
2012-08-14,28.1846,28.5655,27.9905,28.3306,2009827.1583574
2012-08-16,28.5084,28.9138,28.4358,28.8249,4338955.0392407
2012-08-17,28.6635,28.8077,28.064,28.3306,2313779.3761107
2012-08-20,28.103,28.3306,27.8609,28.1846,1771187.6799503
2012-08-21,28.2654,28.7669,28.1357,28.347,2793100.3897381
2012-08-22,28.064,28.395,28.0232,28.2654,1720977.560566
2012-08-23,28.3561,28.4929,27.8944,28.1448,1992773.9992472
2012-08-24,28.103,28.4775,27.9579,28.3397,2085485.804333
2012-08-27,28.2254,28.6381,28.2254,28.5411,1083270.3423367
2012-08-28,28.2654,28.4848,28.0069,28.0232,1541449.6727378
2012-08-29,28.1846,28.3224,27.8609,28.0232,1965838.0349448
2012-08-30,27.9661,28.3397,27.8853,28.0232,2848825.8267138
2012-08-31,28.347,28.8331,28.152,28.8331,17737420.151626
2012-09-03,28.5891,28.9546,28.4277,28.4277,1966380.5251997
2012-09-04,28.3706,28.6463,28.2018,28.2018,1195143.5206938
2012-09-05,28.1448,28.4277,27.9579,28.4277,2098502.262583
2012-09-06,28.4277,29.4816,28.3787,29.2131,3459282.8332369
2012-09-07,29.2131,30.1536,29.2131,29.886,4931910.1193086
2012-09-10,29.8044,30.1536,29.7236,30.1281,4001090.5648217
2012-09-11,29.8443,30.3722,29.8126,30.3722,2845060.3709811
2012-09-12,30.3876,30.5254,29.5133,29.6838,3130943.9143301
2012-09-13,29.7236,30.12,29.2131,30.12,1965514.9665613
